pkg_Title_ID	Region	Title_and_ID2	pkg_link	pkg_Content_ID	Date Added		pkg_File_Size		VERSION
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000ENG]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/MMeEOtXqsfBbJcmiOMcXGdVbJFYkjsteCnWyhfYmlajuYsxPSOukuSeVUFSfwDNs.pkg	EP9000-NPEE00062_00-GWARHAWKXX000ENG	2020/01/01		250495232		01.00
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000FRE]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/UacifeMjnRjOzKTFZQoyQfMVOdmGfIiNHBHRMYlXQcAEDJQNgYWHGFXrvTIrXcIc.pkg	EP9000-NPEE00062_00-GWARHAWKXX000FRE	2020/01/01		250490672		01.00
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000GER]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/afrJagnZAtSvufUhuYXBXcUdqCsqHfFMSAgnsOfwWHVHeNZNrThZhGJkOzUUNFbr.pkg	EP9000-NPEE00062_00-GWARHAWKXX000GER	2020/01/01		250533360		01.00
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000ITA]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/dHkMnDEUXaGBuDWlahqyxvBUedbSzvsiayQPUUINYaAYWWQNHwRBwftOYgkJiVuJ.pkg	EP9000-NPEE00062_00-GWARHAWKXX000ITA	2020/01/01		250506208		01.00
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000POR]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/ZvVBusmMzXcHcfnHbVMCqourRjlrSnaFVtrKuUzkyIwpmOhCLNWbmWqwowITmkZp.pkg	EP9000-NPEE00062_00-GWARHAWKXX000POR	2020/01/01		250512672		01.00
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000RUS]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/XvrACZaAYszqVEDqbeFQKmfIBsukLgfTOTcuFvvLYIDTDFwhUNEMJbCWavYPZBbg.pkg	EP9000-NPEE00062_00-GWARHAWKXX000RUS	2020/01/01		250483440		01.00
NPEE00062	EU	Warhawk          [ID: GWARHAWKXX000SPA]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00062_00/xYXzwGhXoOJLLihCOQfkfRxqQQISvEqBaEFLvZxiVTMsPaZXPGHTesLucwoSbGJv.pkg	EP9000-NPEE00062_00-GWARHAWKXX000SPA	2020/01/01		250493888		01.00
NPEE00074	EU	Spyro 2: Gateway To Glimmer          [ID: GSPYRO2GAT000ENG]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00074_00/QzEwhlwWQUrUAUnhXVgpuFBvmiORbQSNUsGAGPsVmcpWsxSWFvXbGVYmaDDStNCz.pkg	EP9000-NPEE00074_00-GSPYRO2GAT000ENG	2020/01/01		360261856		01.00
NPEE00074	EU	Spyro 2: Gateway To Glimmer          [ID: GSPYRO2GAT000GER]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00074_00/likbbAsXCtkyULMcXxhDGRzmTqXKWVFOcHbIYlBfesAhYywcGczZLmLOPMniarTL.pkg	EP9000-NPEE00074_00-GSPYRO2GAT000GER	2020/01/01		360279184		01.00
NPEE00074	EU	Spyro 2: Gateway To Glimmer          [ID: GSPYRO2GAT000RUS]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00074_00/AQcZOLmKqcSfXXnAKnlQOEtfdfotCcSDKTkmjhTnpjBbdbnqwKgeMrwGpUupdZUO.pkg	EP9000-NPEE00074_00-GSPYRO2GAT000RUS	2020/01/01		360261376		01.00
NPEE00075	EU	Spyro 3: Year Of The Dragon          [ID: GSPYRO3YEA000ENG]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00075_00/IZihjEWBDiNiyZuUsmuNIjdzMLxvkzQhNwevmqFXcMGLrwfQLsFCIPkuPCbikFzU.pkg	EP9000-NPEE00075_00-GSPYRO3YEA000ENG	2020/01/01		356137728		01.00
NPEE00075	EU	Spyro 3: Year Of The Dragon          [ID: GSPYRO3YEA000GER]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00075_00/xkPupGYxXYgjAyAqMBZjKNOUCjYvNlFqbLxKwbjsiJvjSgrIpSwmANwOIrgmDxjp.pkg	EP9000-NPEE00075_00-GSPYRO3YEA000GER	2020/01/01		356149520		01.00
NPEE00075	EU	Spyro 3: Year Of The Dragon          [ID: GSPYRO3YEA000RUS]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00075_00/oiezLVNgQZWtNZvZxGSlYLOeGGzhacYuDfEsKHdOlcAbGEiIwlBQLVICwGGhNPLr.pkg	EP9000-NPEE00075_00-GSPYRO3YEA000RUS	2020/01/01		356137168		01.00
NPEE00076	EU	Spyro The Dragon          [ID: GSPYROTHED000ENG]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00076_00/XuCnLuyTQbaUFRaJJUgTXCPAYxuDTlDDsKOpLssOIIdSijWqfirjkDdBlKIslzbq.pkg	EP9000-NPEE00076_00-GSPYROTHED000ENG	2020/01/01		345798448		01.00
NPEE00076	EU	Spyro The Dragon          [ID: GSPYROTHED000GER]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00076_00/HbEeGNifYqjtxTqKldWxDAjUfUWRPntynUOtgGoPlYoJstjOAwEyWQEkuVLuVYto.pkg	EP9000-NPEE00076_00-GSPYROTHED000GER	2020/01/01		345805936		01.00
NPEE00076	EU	Spyro The Dragon          [ID: GSPYROTHED000RUS]	http://zeus.dl.playstation.net/cdn/EP9000/NPEE00076_00/ixQWtOWtncQQEUUBmHeURdXLGhzDphTgFEiiGkRwooeDSuAvcFJoopwbCIjnNrjG.pkg	EP9000-NPEE00076_00-GSPYROTHED000RUS	2020/01/01		345798576		01.00
NPHJ00223	ASIA	Parasaite Eve Ⅱ          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0082/NPHJ00223_00/hhetStNWMyQsAZgpqZElxgdDKWHfiieUFoszqFYvMsOZMQpTHGvKGyZGdwhnfrdzAtqLQLaszviDnSqNapGDrRBdVxLOtUytksraO.pkg	HP0082-NPHJ00223_00-0000000000000001	2020/01/01		820553440		01.00
NPHJ00227	ASIA	FINAL FANTASY Ⅴ          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0082/NPHJ00227_00/TmIIZTnWfgIoLwWZKtIkkAOwAsabhCyLghNjYooUphERYbYuQKMkhQdyqOqwvmJoXkzUZAiZDCxDftChWCuHVKSccTfgCbCCYhVMM.pkg	HP0082-NPHJ00227_00-0000000000000001	2020/01/01		152836016		01.00
NPHJ00003	ASIA	BIO HAZARD DIRECTOR'S CUT®          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0102/NPHJ00003_00/MbKkdIvqIvNUysIaYmwRIa9ohjs7gPccVCLDv0e55agS6TlB0KVcR11Hb1pbdHsKBKKAP25XRpkW2doh2i2xAb9934w0IWUyCqxrG.pkg	HP0102-NPHJ00003_00-0000000000000001	2020/01/01		356672160		01.00
NPHJ00003	ASIA	BIO HAZARD DIRECTOR'S CUT®          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0102/NPHJ00003_00/jVCKsXduf0y2lncGGKCQYE2IEDQ4MO3TbVFb868GuMM7F5tvEUrNgo4qYcGiAJtI11nS7DhoPIqSXjXY4uVx2GocJl6SOuLXKyBqB.pkg	HP0102-NPHJ00003_00-0000000000000001	2020/01/01		356326880		01.00
NPHJ00004	ASIA	DINO CRISIS®          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0102/NPHJ00004_00/FcHW4P6Dt1vYvCuLim1BPctmexPfUJByBLLW10GO18LHnXK2obOo9UvnOepblagkF3MUQbRS8ou35hicG8Jn7ckqJkhcgehTN6qIU.pkg	HP0102-NPHJ00004_00-0000000000000001	2020/01/01		265907504		01.00
NPHJ00063	ASIA	BIOHAZARD® 2          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0102/NPHJ00063_00/Sr91VI191uCSLF0Yl16Gse0v9GXYoRmBMxfq9HmjLDoREhB2kgTFfUkoldWTjgQ8eXArURV8DHtY4SE81rljPmasAPrpIp7xjkMOn.pkg	HP0102-NPHJ00063_00-0000000000000001	2020/01/01		782732368		01.00
NPHJ00032	ASIA	COTTON ORIGINAL          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0281/NPHJ00032_00/mNL5aNhPaGuWK5myuDAcvBVyN1CH08MVEe4X6T7Te8R0ETgGIchXdVWMFbTaDSrhFWXBVJcnvuu6EXkMXk6CATpVaRS6EUnyOMXH8.pkg	HP0281-NPHJ00032_00-0000000000000001	2020/01/01		7350352		01.00
NPHJ00041	ASIA	The Adventure of Little Ralph          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0390/NPHJ00041_00/vIaQvbQjYoDoeveyFadh9qjakgixywW8Ihq4tvuQuQtxnf8rLl2fTncg829eHJWPSPmUuuLXhJpG5gn6Y6MKSBXsOjT7l0CxrFQoy.pkg	HP0390-NPHJ00041_00-0000000000000001	2020/01/01		62005104		01.00
NPHJ00005	ASIA	Marl Kingdom ～Doll Princess～          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0404/NPHJ00005_00/vPLVmXlD55xeiKNOaA3dJfMu1fEabjFQspiI1AprhO4WM8fYF0TNPIw9xFLby3a35leuBKDIrBXusFgsbiOJf5n1HQtoSpI1fjIfr.pkg	HP0404-NPHJ00005_00-0000000000000001	2020/01/01		138023680		01.00
NPHJ00060	ASIA	Arcade Hits SONIC WINGS Special          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0571/NPHJ00060_00/J3FcwSncWUfDswYQfG0YdUIfCLfVLcqbViPDfugyLuLo0NWNdJf2qOSed7KXdqD57AworjHLorLI4eonf6KrIWqu6m9dM5diU3NTl.pkg	HP0571-NPHJ00060_00-0000000000000001	2020/01/01		107619984		01.00
NPHJ00069	ASIA	WAIWAI KART          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0571/NPHJ00069_00/xHnUsRaLIuhtkfuHJy8Bmo2HQ0bsoWY8hEyuLVHy2UOJwBA0p3Ec7LB2yGSOKGlVwaApyf9bYp6b8FW8UQo4eJqoYUhcb27cV4JAU.pkg	HP0571-NPHJ00069_00-0000000000000001	2020/01/01		167779088		01.00
NPHJ00078	ASIA	Arcade Hits ShienRyu          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0571/NPHJ00078_00/uWjvKa5F94p4BUMcKgM8lbrOLohmKaOd0qau1fnD2Xwy40q2BfU9kfsiRVg0o9p5MOcQYcHMkDPlheVnn0J4OEVrCJyqKQG0OCQo6.pkg	HP0571-NPHJ00078_00-0000000000000001	2020/01/01		460959696		01.00
NPHJ00014	ASIA	THE KING OF FIGHTERS’95          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0576/NPHJ00014_00/YEP4kHFoPWlnn5enVGkn4tVDNw4g1T5XigOau7GqEetVVt7JovfRxVUQfqGdc4uHRJL6yLdp2sNKU5hnAcF0PSWe2nqrAbQ3fWpVg.pkg	HP0576-NPHJ00014_00-0000000000000001	2020/01/01		87964032		01.00
NPHJ00016	ASIA	THE KING OF FIGHTERS’97          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0576/NPHJ00016_00/r2I1qg6TQCF46Kjv3WgsDCervgCwKiQTrVphHlccbbiME6Wh4UGbq9NUOqEIlEXIUDA7OryROXfpmBrJLVYDaKeHQ7VR7nYKhxI6a.pkg	HP0576-NPHJ00016_00-0000000000000001	2020/01/01		215158592		01.00
NPHJ00016	ASIA	THE KING OF FIGHTERS’97          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0576/NPHJ00016_00/fxbxS16lbimjOPnrxtARYIvNR8YXFvvpquQJ40t2teoBYuG0i8VEUnJvCLmDpHj6yOa69AUakgBxeNgtBhi1P3FvWMpA9GxkCqTp7.pkg	HP0576-NPHJ00016_00-0000000000000001	2020/01/01		215191360		01.00
NPHJ00025	ASIA	THE KING OF FIGHTERS'98          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0576/NPHJ00025_00/74I0m5ob6bfRuKX8sWRPVmMOEh0tvWwthk4e1xIxpjWmjaVybBKvi4qXSJVKfLye3Ug3XYb4Ahg1XqUBFrUA4L6KmmduhbKEM8s00.pkg	HP0576-NPHJ00025_00-0000000000000001	2020/01/01		173655440		01.00
NPHJ00029	ASIA	SAMURAI SHODOWN 4 SPECIAL          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0576/NPHJ00029_00/B0u97JDB1poKTKoSpTMpVcVWsBegIKf532wQH3OPB3mswq6CKCSmgviTLKXR77E7gq9i1hVlESiErOmkpTj5javYLeDnk4aJnvvW2.pkg	HP0576-NPHJ00029_00-0000000000000001	2020/01/01		107899440		01.00
NPHJ00030	ASIA	METAL SLUG          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP0576/NPHJ00030_00/Wky1gdiOo0Llwf9iavLYQ3NJijyWyqnivqIpApub2UyO9gdOfgtTwXmP20UYhNcLeN1au7qcOqkJyUbrJruWQX3ynRy6N21OtyAN0.pkg	HP0576-NPHJ00030_00-0000000000000001	2020/01/01		204355952		01.00
NPHI00010	ASIA	XI[sai] Trial Version          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP9000/NPHI00010_00/nwWG8rwlUNXwnUWoGo7Hi0WsSGsP2at5KDYP9wxlLVQn3bb4u5Bw7hYdaxu3iB7wy7AodUBwdOUAaWBpdhCUM2ebWAdxWUSlvWDBf.pkg	HP9000-NPHI00010_00-0000000000000001	2020/01/01		110398928		01.00
NPHI00017	ASIA	Bealphareth          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP9000/NPHI00017_00/AAGYCbuVni8aT9Tyk5jGmII052IqAoSWj1OLd3GH9HeO53qpBElALfoRhPx8ClvN8GHSHov4A7TMU6dJUuFlllIFjUxRIQNQNfVDE.pkg	HP9000-NPHI00017_00-0000000000000001	2020/01/01		402782272		01.00
NPHI00022	ASIA	POPOLOCROIS          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/HP9000/NPHI00022_00/9ov6ccKrkDvRRxmtHFhoBGRqcegBrbikhHOHpjSPx9yw9RocL2uxLFk591XXm1AKE1atU9fhx2eTQ4KL1voiKVTw2BHn7fw9jTYNn.pkg	HP9000-NPHI00022_00-0000000000000001	2020/01/01		268465840		01.00
NPJJ00645	JP	レイマン          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0001/NPJJ00645_00/ZbdgtDLkdRHyFhDdTzlKjvBlMLMnfvXXucvQhokjHxImLxeprIXfixcqvuKYPWmWEuNNZnzxKCsJXIuhEgUaOtJQeYWskzavTDTTy.pkg	JP0001-NPJJ00645_00-0000000000000001	2020/01/01		99241824		01.00
NPJJ00610	JP	COOL BOARDERS™          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0002/NPJJ00610_00/VsEOtwJsPqjQSCrfuAUzuzFZlHdomaknpHcdiWyOlytpleZcNYUydvGxhEfotmVxHSAuqBbvDydnmfDEQUmPIjOroQOSJIGfmUwuY.pkg	JP0002-NPJJ00610_00-0000000000000001	2020/01/01		42117648		01.00
NPJJ00614	JP	COOL BOARDERS 2 Killing Session          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0002/NPJJ00614_00/LLLUfGoOfSCqFfwHSGmTHcKKZjujrmQvWmoHLDvJHtLXiWOOwTePNQtdRkmVHaZLJfUdpLxGAklcAjlpLVeVeXlRojixHzcHZOieC.pkg	JP0002-NPJJ00614_00-0000000000000001	2020/01/01		145764112		01.00
NPJJ00619	JP	ライジング ザン ザ・サムライガンマン          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0002/NPJJ00619_00/bjrtZyMmdryePQmUGjxMmCprpKKCNPyyeVBGwBQVgimNgoSqWZbTECMQbJUSmmsALKOrOBwGKfiRJZuEPjjwPDtlAepuZEUCMGjNP.pkg	JP0002-NPJJ00619_00-0000000000000001	2020/01/01		531121184		01.00
NPJJ00429	JP	ドカポン！怒りの鉄剣(PlayStation® the Best)          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0004/NPJJ00429_00/AtVf7PfD9Pmk0FSrokGO0np9slMKaDd75vFpvyv6IBIYtgfHbRheCTxJmctlRlD9PmrNOj9IVbOn4Ia5ccShcUgxTcaF7WWd0LjRd.pkg	JP0004-NPJJ00429_00-0000000000000001	2020/01/01		74909664		01.00
NPJJ00430	JP	LSD          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0004/NPJJ00430_00/xJpOcnaB2G1poaMcHrPFtPKeHEgETimy2LY8DXVoG0LbS7AhkUxHL0BBLhKFX6veqCr1CmLruLXbij0yvNIpPAfqXY9j4G4D5aKvU.pkg	JP0004-NPJJ00430_00-0000000000000001	2020/01/01		428266528		01.00
NPJJ00637	JP	東京魔人學園剣風帖          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0004/NPJJ00637_00/rzdIBucwLcSGzQoTGqpDJohFzdZltjcXBPtUeQdpalvgUOUkSQqdFBqsFzuxrxtMQglnhEHjXzZvgeBHEhGqvZizjTQxWTUYxlANH.pkg	JP0004-NPJJ00637_00-0000000000000001	2020/01/01		577954896		01.00
NPJJ00638	JP	東京魔人學園朧綺譚          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0004/NPJJ00638_00/yhMbCUKSHalgOblSkSeRpjrlZcvzywwhSRWhmoVrxbzEQjhiaJGcXRUhZZSnonDqVKJlWtPvtZMmpZUZrAbmnIaXEWQKANibkVsIF.pkg	JP0004-NPJJ00638_00-0000000000000001	2020/01/01		337055808		01.00
NPJJ00639	JP	東京魔人學園外法帖          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0004/NPJJ00639_00/KoZHGqhKxNWgeStxvxqxKHcAWmCsviQgOyDDcAvfgyqITQLgwQrnuzdssnuHtCFOMCtGKLgwaNBQmyQtLnnVyYfNLUwTtkqYLsXin.pkg	JP0004-NPJJ00639_00-0000000000000001	2020/01/01		766607920		01.00
NPJJ00410	JP	真・女神転生          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00410_00/iPwKXMjaY7TevjEHUdh80VtGcLhKEIqmmtxLCvlkYCRen6J0XrQqRMuBlJLJWon3P6pOrPYBPWvpwS13vN6RLNh0wB6C5FP9AXSTg.pkg	JP0005-NPJJ00410_00-0000000000000001	2020/01/01		59237376		01.00
NPJJ00435	JP	真・女神転生II          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00435_00/37fvXd7uXV8vJ512pg0Tr9Q3tjn9yO5qY84LSWM202lKsakvxRcfD16UynRkXJKjJKfF5G62Bl1bamOLAp5SfQskkPYuKAdtfJjq6.pkg	JP0005-NPJJ00435_00-0000000000000001	2020/01/01		156019680		01.00
NPJJ00448	JP	真・女神転生if...          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00448_00/uLOsAXr1CKxahSUkwA0ij1RolIo4BgDNFdnvN5jhkNm2t5TeafLnMGUbeNY5BLGAS9FmJyFniIOEuEcgOhvuw8oA4gOoI8RsU3lNx.pkg	JP0005-NPJJ00448_00-0000000000000001	2020/01/01		184104016		01.00
NPJJ00467	JP	真・女神転生デビルチルドレン黒の書・赤の書          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00467_00/9u3k5Opi8mJ8NsQUNKBKwQQDPYPEDogE68u491pdRSsDNoIQLRVO0qlu2Fn9OMdVgYqTb6tBQtb46Cbhm1JpbgRhVaWrLA13Joxd1.pkg	JP0005-NPJJ00467_00-0000000000000001	2020/01/01		156338880		01.00
NPJJ00477	JP	峠MAX 最速ドリフトマスター          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00477_00/SRTUVjy3FdvV1XME9v0QLWFkyG14iiNejfESFx53A1VqVn9vrrWIrE0uuHGnvPL4SvANlxB308VLq9jlNhojMOV1KsGOo7EG6DHPM.pkg	JP0005-NPJJ00477_00-0000000000000001	2020/01/01		83377792		01.00
NPJJ00482	JP	峠MAX 2          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00482_00/7H1kHjgPoEeUhKEBtNIjIjbJKRxXAYcmKlkLBYLShL64uVaHaJ1eYukdqkFOSYGDtVOHyBt4rbiSVoxD4koLraP8QT35bWnFcQNkR.pkg	JP0005-NPJJ00482_00-0000000000000001	2020/01/01		75651616		01.00
NPJJ00547	JP	豪血寺一族2 ちょっとだけ最強伝説          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00547_00/qEYhbYwcDTBAKnkLcWnfBLZJoIvYjYOHpbULxAJtwczVBwybOrgeVSBdgkoCJjmuwLHqQifXrOyIiCeJxVhjIHiarfYheBPVJpAkB.pkg	JP0005-NPJJ00547_00-0000000000000001	2020/01/01		102308528		01.00
NPJJ00605	JP	REBUS          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00605_00/dXCHJXgfwopjWXUkHLlTBHZIdJXoprAoSTNZlgjtzkbKSqncnyRGEoiNLWPmQLWxYgtqUMguEwGqbQEWGncDPpvLzmkZquRRSqpeJ.pkg	JP0005-NPJJ00605_00-0000000000000001	2020/01/01		264620528		01.00
NPJJ00616	JP	ファイナルラウンド          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00616_00/UFkPNSMiooMxZbydyDmGtvcNKMloQpQvVPVyBkLQMKtryRosOTwSOTrvvwSzXWcCCUbHMEUvJmTqmghPLjZgArnjdLtyESnZxScNq.pkg	JP0005-NPJJ00616_00-0000000000000001	2020/01/01		82804368		01.00
NPJJ00213	JP	テーマパーク          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00213_00/7o45bJVMg4UQLBNEXX2YMDLcQb6nqdc0vBcHos1nA74xm7js32Dr3fdbim6lKrnAoC09rhdA7uMecvydeWfS0OLRUWEba5iqoXKQ8.pkg	JP0006-NPJJ00213_00-0000000000000001	2020/01/01		137866320		01.00
NPJJ00216	JP	ソビエトストライク          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00216_00/gnYKVq99ga3xukVFMARgvGVhOacDBjAEl4mY0UDA0HiNvIoql2VFK68W7qsJvEUXUpBSoso6jSJnF3WlqIBIUEut1eAbstrwx4D5t.pkg	JP0006-NPJJ00216_00-0000000000000001	2020/01/01		512654784		01.00
NPJJ00221	JP	ポピュラス ザ・ビギニング          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00221_00/uIFqxm1GxHJMXk56AgjRk0iR58myvx34x3TM2PcRp2ykU3NULHpDjjS20rAAio4GebNOdRERcerQOjj38ykwkTqJrIACGIxWSmnuH.pkg	JP0006-NPJJ00221_00-0000000000000001	2020/01/01		107999776		01.00
NPJJ00293	JP	テーマ アクアリウム          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00293_00/AkmKFsJokkDUagsfEtwJHxGsnVxjoESJxByWvAXxzlottyINeZhovLsvzCQgnnJicpzZwAEGXtDlaNFzNUHJRMAtIbDAWIGTewAPT.pkg	JP0006-NPJJ00293_00-0000000000000001	2020/01/01		147311760		01.00
NPJJ00293	JP	テーマ アクアリウム          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00293_00/dxE2ejDq0oGtbUVvRkWloeyXKErJuSHTtq2mACMa1N6x1Ot5ifIC7BNloM2v6mrSeCptCoDtHMILnCKBAXrYNuQKL24isxXkY3sCd.pkg	JP0006-NPJJ00293_00-0000000000000001	2020/01/01		145206880		01.00
NPJJ00299	JP	テーマホスピタル          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00299_00/18UpKIMxJin0bSlbMoITdgIfe4XVbuYmCGChbpjn1n9NKmLlKS4F4tkfhKnu8J5m1e4FSplxt1qXh6PLAqXQrPdHN2y6rTMwoiO2s.pkg	JP0006-NPJJ00299_00-0000000000000001	2020/01/01		96615808		01.00
NPJJ00306	JP	ハイオクタン          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00306_00/1rvCopKfaNLoClME2FTsCKBr7fs5gYbIOydaQrGmOFnB5b8VwDvii6hQXCnTxW8pRS8LNRNvvtkCSv7fKUBXPmeK4Vnuj7RrnIqXh.pkg	JP0006-NPJJ00306_00-0000000000000001	2020/01/01		47550816		01.00
NPJJ00312	JP	マジック カーペット          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00312_00/WomCxOBNgU2H8p80Ii8HdlcPhL4RKiPCUqePfjUQWqOGE3LgtejOF3c8EwrwbeKTgHjYIfy6ttfPDYKi21fHJatkJf1x8MioIFWmw.pkg	JP0006-NPJJ00312_00-0000000000000001	2020/01/01		156096736		01.00
NPJJ00316	JP	テーマパーク ワールド          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00316_00/RtxKlbj4AdD7ew5CnH0fRoNMuqngYJeV2StJkUKJd22b7eGvCARJMXbtb9WHOxe6J0C7FXNTt7l8qREvgu6gOvpF45wCjg58bBfv5.pkg	JP0006-NPJJ00316_00-0000000000000001	2020/01/01		304717984		01.00
NPJJ00319	JP	チャンピオンシップバス          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0006/NPJJ00319_00/POPcn4lGmSExuRuNQwDg8xGiYkb3hLJPNW3RMPUgR0U0goN0PcP4pNSVVBVkYAbybXkO2BOD2T1qKTEGbHbWs2wN5Dx2uPcxy4Qnj.pkg	JP0006-NPJJ00319_00-0000000000000001	2020/01/01		162187376		01.00
NPJJ00013	JP	右左(U-SA)          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00013_00/KXqbPlAtAvb7qgNoHeABymMuACwCbvLSvigNg9gNctq3vhqxMW7K1bSvCGAxt4p2eIemhkxwBeefGYLwNmhOq5wffA5jvkJmLuVq1.pkg	JP0011-NPJJ00013_00-0000000000000001	2020/01/01		31094048		01.00
NPJJ00014	JP	太陽のしっぽ WILD・PURE・SIMPLE LIFE          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00014_00/4AAhQ5xhd7rqykijir3LBg9rcr7ha3hGXyA2v3A5iEFHKbCdS0d0ynlFvIrwsFXxFfTtjOeTs189WIihTtUpcWILJQKIskTOQmvEC.pkg	JP0011-NPJJ00014_00-0000000000000001	2020/01/01		31518832		01.00
NPJJ00015	JP	A.Ⅳ.Evolution GLOBAL          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00015_00/TSxa3Op2nSfEME8EwFruSNUVbo5HcRhrqJEGbEtQ9Ur1pJdwnMGLhbIQ4ar2LrJy7YXeouOLs8q8SOtLaPDRBFxhtdv3PJeGIGw5B.pkg	JP0011-NPJJ00015_00-0000000000000001	2020/01/01		62737968		01.00
